Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/sports/nascar-driver-jimmie-johnsons-in-laws-nephew-dead-as-police-investigate-possible-double-murder-suicide,208.99609375,321,text/html
https://www.foxnews.com/category/us/us-regions/us-puerto-rico,103.203125,339,text/html
https://www.foxnews.com/video/6331080449112,62.1318359375,76,text/html
https://www.foxnews.com/category/travel/vacation-destinations/bahamas,103.0966796875,339,text/html
https://www.foxnews.com/video/6314599592112,65.4052734375,84,text/html
https://www.foxnews.com/video/6334640367112,64.80859375,81,text/html
https://www.foxnews.com/video/6334033601112,62.8193359375,80,text/html
https://www.foxnews.com/video/6335647993112,65.7021484375,81,text/html
https://www.foxnews.com/video/6336219478112,62.015625,77,text/html
https://www.foxnews.com/video/6337282354112,60.9638671875,76,text/html
https://www.foxnews.com/video/6337914427112,60.5302734375,75,text/html
https://www.foxnews.com/video/6337957866112,61.3212890625,76,text/html
https://www.foxnews.com/video/6338088095112,62.0234375,78,text/html
https://www.foxnews.com/video/6343182375112,57.671875,79,text/html
https://www.foxnews.com/video/6340913510112,60.3388671875,74,text/html
https://www.foxnews.com/video/6340297226112,63.6669921875,81,text/html
https://www.foxnews.com/video/6343511719112,63.326171875,80,text/html
https://www.foxnews.com/video/6343739049112,62.5947265625,80,text/html
https://www.foxnews.com/video/6344618227112,59.7646484375,81,text/html
https://www.foxnews.com/video/6344701455112,63.158203125,81,text/html
https://www.foxnews.com/video/6344636600112,61.3935546875,79,text/html
https://www.foxnews.com/video/6346754928112,58.4208984375,80,text/html
https://www.foxnews.com/video/6344708842112,62.3505859375,76,text/html
https://www.foxnews.com/video/6346072005112,62.99609375,76,text/html
https://www.foxnews.com/video/6346763539112,62.888671875,79,text/html
https://www.foxnews.com/video/6345629841112,57.453125,78,text/html
https://www.foxnews.com/video/6346547294112,58.0068359375,80,text/html
https://www.foxnews.com/video/6346827477112,62.953125,77,text/html
https://www.foxnews.com/video/6346308158112,59.130859375,79,text/html
https://www.foxnews.com/video/6346736238112,63.345703125,79,text/html
https://www.foxnews.com/video/6346769716112,64.1513671875,81,text/html
https://www.foxnews.com/video/6346568379112,59.3818359375,81,text/html
https://www.foxnews.com/video/6346876726112,64.1513671875,80,text/html
https://www.foxnews.com/video/6346565940112,59.1591796875,78,text/html
https://www.foxnews.com/video/6346562777112,57.671875,76,text/html
https://www.foxnews.com/video/6346588872112,64.1416015625,83,text/html
https://www.foxnews.com/video/6346588400112,63.375,81,text/html
https://www.foxnews.com/video/topics/us/digital-originals,293.9453125,122,text/html
https://www.foxnews.com/video/topics/shows/jesse-watters-primetime,290.2568359375,122,text/html
https://www.foxnews.com/video/topics/us/immigration/illegal-immigrants,323.65234375,122,text/html
https://www.foxnews.com/video/topics/us/immigration,319.5302734375,122,text/html
https://www.foxnews.com/video/topics/us/new-york-city,287.1923828125,122,text/html
https://www.foxnews.com/video/topics/politics/elections/presidential,319.5400390625,122,text/html
https://www.foxnews.com/video/topics/us/immigration/border-security,336.7080078125,122,text/html
https://www.foxnews.com/video/topics/politics/elections/presidential-primaries,320.36328125,122,text/html
https://www.foxnews.com/video/topics/shows/v-latest-clips-fox-news-live,316.2158203125,122,text/html
https://www.foxnews.com/video/topics/us/disasters,296.4833984375,122,text/html
https://www.foxnews.com/video/topics/shows/america-reports,304.96484375,122,text/html
https://www.foxnews.com/video/topics/entertainment/events/charity,298.7060546875,122,text/html
https://www.foxnews.com/video/topics/politics/elections/republicans,292.7216796875,122,text/html
https://www.foxnews.com/video/topics/shows/special-report,294.1025390625,122,text/html
https://www.foxnews.com/video/topics/faith-values/values,313.08984375,122,text/html
https://www.foxnews.com/video/topics/shows/the-story,226.95703125,122,text/html
https://www.foxnews.com/video/topics/person/donald-trump,306.244140625,122,text/html
https://www.foxnews.com/video/topics/shows/the-faulkner-focus,282.111328125,122,text/html
https://www.foxnews.com/video/topics/politics/elections/democrats,306.728515625,122,text/html
https://www.foxnews.com/video/topics/us/education,317.3310546875,122,text/html
https://www.foxnews.com/video/topics/shows/fox-friends-first,295.2685546875,122,text/html
https://www.foxnews.com/video/topics/us/education/college,313.634765625,122,text/html
https://www.foxnews.com/video/topics/politics/state-and-local/elections,325.80078125,122,text/html
https://www.foxnews.com/video/topics/shows/ingraham-angle,291.8818359375,122,text/html
https://www.foxnews.com/video/topics/us/crime/hate-crime,295.1630859375,122,text/html
https://www.foxnews.com/video/topics/us/personal-freedoms/america-together,291.4873046875,122,text/html
https://www.foxnews.com/video/topics/us/military/veterans,311.896484375,122,text/html
https://www.foxnews.com/video/topics/politics/senate/republicans,322.5595703125,122,text/html
https://www.foxnews.com/video/6337555089112,61.4091796875,75,text/html
https://www.foxnews.com/video/topics/us/military/honors,298.2314453125,122,text/html
https://www.foxnews.com/video/6337702446112,60.9150390625,75,text/html
https://www.foxnews.com/video/topics/world/conflicts,310.783203125,122,text/html
https://www.foxnews.com/video/topics/politics/senate/democrats,323.919921875,122,text/html
https://www.foxnews.com/video/6338104452112,61.8134765625,77,text/html
https://www.foxnews.com/video/6346520427112,62.67578125,78,text/html
https://www.foxnews.com/video/topics/politics/justice-department,329.361328125,122,text/html
https://www.foxnews.com/video/topics/us/military/military-families,308.6630859375,122,text/html
https://www.foxnews.com/video/6346587064112,63.03515625,79,text/html
https://www.foxnews.com/video/6346518077112,63.9755859375,80,text/html
https://www.foxnews.com/video/6346519684112,62.9970703125,79,text/html
https://www.foxnews.com/video/6345447702112,64.1318359375,82,text/html
https://www.foxnews.com/video/6345479085112,65.6279296875,82,text/html
https://www.foxnews.com/video/6345474430112,65.5087890625,83,text/html
https://www.foxnews.com/video/6345447485112,61.0927734375,76,text/html
https://www.foxnews.com/video/6346518489112,63.28125,80,text/html
https://www.foxnews.com/video/6346568550112,62.9326171875,80,text/html
https://www.foxnews.com/video/6345435779112,60.6435546875,75,text/html
https://www.foxnews.com/video/6345268813112,63.2236328125,76,text/html
https://www.foxnews.com/video/6345484450112,61.365234375,76,text/html
https://www.foxnews.com/video/6345443297112,60.73828125,76,text/html
https://www.foxnews.com/video/6345305640112,64.0693359375,80,text/html
https://www.foxnews.com/video/6345476376112,59.091796875,80,text/html
https://www.foxnews.com/video/6345351497112,65.1845703125,81,text/html
https://www.foxnews.com/video/6345477347112,60.115234375,81,text/html
https://www.foxnews.com/video/6345362807112,63.6396484375,80,text/html
https://www.foxnews.com/video/6345375264112,64.8515625,80,text/html
https://www.foxnews.com/video/6316933134112,62.265625,76,text/html
https://www.foxnews.com/video/6344611502112,63.453125,81,text/html
https://www.foxnews.com/video/6345476440112,59.3349609375,80,text/html
https://www.foxnews.com/video/6344618476112,63.4423828125,80,text/html
https://www.foxnews.com/video/6315448313112,65.453125,85,text/html
https://www.foxnews.com/video/6319177388112,63.845703125,80,text/html
https://www.foxnews.com/video/6319505003112,62.279296875,80,text/html
https://www.foxnews.com/video/6286325756001,63.6279296875,78,text/html
https://www.foxnews.com/video/6287317074001,61.80078125,76,text/html
https://www.foxnews.com/video/6286158189001,57.564453125,75,text/html
https://www.foxnews.com/video/6282417789001,61.9091796875,75,text/html
https://www.foxnews.com/video/6287508025001,62.4013671875,75,text/html
https://www.foxnews.com/video/6281302790001,57.1826171875,75,text/html
https://www.foxnews.com/video/6287508819001,62.0205078125,75,text/html
https://www.foxnews.com/video/6287508854001,62.7890625,77,text/html
https://www.foxnews.com/video/6343307470112,64.8759765625,80,text/html
https://www.foxnews.com/video/6343400042112,64.806640625,82,text/html
https://www.foxnews.com/video/6343310317112,64.6220703125,80,text/html
https://www.foxnews.com/video/6343471747112,61.466796875,75,text/html
https://www.foxnews.com/video/topics/opinion,303.9921875,122,text/html
https://www.foxnews.com/video/6317595156112,58.416015625,81,text/html
https://www.foxnews.com/video/6320980294112,63.4130859375,78,text/html
https://www.foxnews.com/video/6343786905112,64.9501953125,81,text/html
https://www.foxnews.com/video/6321026106112,61.8603515625,79,text/html
https://www.foxnews.com/video/6325160303112,62.4541015625,78,text/html
https://www.foxnews.com/video/topics/us/crime/drugs,301.6015625,122,text/html
https://www.foxnews.com/video/6326245911112,63.63671875,80,text/html
https://www.foxnews.com/video/6326640960112,62.658203125,77,text/html
https://www.foxnews.com/video/6328259367112,62.587890625,80,text/html
https://www.foxnews.com/video/6327480142112,63.232421875,78,text/html
https://www.foxnews.com/video/6328262845112,57.4296875,79,text/html
https://www.foxnews.com/video/topics/us/us-regions/northeast/pennsylvania,277.7529296875,122,text/html
https://www.foxnews.com/video/topics/us/us-regions/northeast/new-hampshire,312.107421875,122,text/html
https://www.foxnews.com/video/topics/shows/fox-news-night,283.3056640625,122,text/html
https://www.foxnews.com/video/6328418842112,61.671875,79,text/html
https://www.foxnews.com/video/6328417897112,61.9892578125,79,text/html
https://www.foxnews.com/video/6328424949112,61.9072265625,80,text/html
https://www.foxnews.com/video/6328385223112,64.607421875,79,text/html
https://www.foxnews.com/video/topics/us/energy,321.44140625,122,text/html
https://www.foxnews.com/video/topics/us/education/parents,299.78125,122,text/html
https://www.foxnews.com/video/topics/special/occasions,317.1826171875,122,text/html
https://www.foxnews.com/video/topics/sports/ncaa-fb,276.6171875,122,text/html
https://www.foxnews.com/video/topics/lifestyle/occasions,317.2119140625,122,text/html
https://www.foxnews.com/video/topics/us/education/dept-of-education,320.501953125,122,text/html
https://www.foxnews.com/video/topics/us/education/controversies,317.9755859375,122,text/html
https://www.foxnews.com/video/topics/us/us-regions/southeast/virginia,297.796875,122,text/html
https://www.foxnews.com/video/topics/newsedge/sports,300.310546875,120,text/html
https://www.foxnews.com/video/topics/sports,183.77734375,122,text/html
https://www.foxnews.com/video/topics/columns/energy-in-america,321.8134765625,122,text/html
https://www.foxnews.com/video/topics/newsedge/business,300.359375,120,text/html
https://www.foxnews.com/video/topics/us/us-regions/southeast/north-carolina,284.46875,122,text/html
https://www.foxnews.com/video/topics/politics/house-of-representatives/republicans,319.0849609375,122,text/html
https://www.foxnews.com/video/topics/politics/regulation/business,321.068359375,122,text/html
https://www.foxnews.com/video/topics/shows/the-five,309.3095703125,122,text/html
https://www.foxnews.com/video/topics/shows/your-world-cavuto,303.396484375,122,text/html
https://www.foxnews.com/video/topics/shows/sunday-morning-futures,312.267578125,122,text/html
https://www.foxnews.com/video/6346445244112,62.5849609375,79,text/html
https://www.foxnews.com/video/6346456033112,62.4404296875,79,text/html
https://www.foxnews.com/video/topics/us/this-day-in-history,289.099609375,122,text/html
https://www.foxnews.com/video/topics/good-news,258.8916015625,122,text/html
https://www.foxnews.com/video/topics/us/military/navy,320.810546875,122,text/html
https://www.foxnews.com/video/6346514946112,62.982421875,79,text/html
https://www.foxnews.com/video/6346459744112,65.3603515625,85,text/html
https://www.foxnews.com/video/6345349599112,58.021484375,80,text/html
https://www.foxnews.com/video/6317736735112,61.08203125,76,text/html
https://www.foxnews.com/video/6346769878112,62.7568359375,78,text/html
https://www.foxnews.com/video/6344321535112,58.51171875,78,text/html
https://www.foxnews.com/video/6345359743112,62.6025390625,79,text/html
https://www.foxnews.com/video/6345353845112,62.0849609375,80,text/html
https://www.foxnews.com/video/topics/politics/judiciary/supreme-court,312.9384765625,122,text/html
https://www.foxnews.com/video/6345363311112,63.3525390625,79,text/html
https://www.foxnews.com/video/6345910291112,62.6220703125,78,text/html
https://www.foxnews.com/video/6345904994112,62.7333984375,78,text/html
https://www.foxnews.com/video/6317786301112,64.560546875,81,text/html
https://www.foxnews.com/video/6346647671112,60.3544921875,75,text/html
https://www.foxnews.com/video/6345897278112,62.916015625,78,text/html
https://www.foxnews.com/video/6345973497112,62.9384765625,78,text/html
https://www.foxnews.com/video/6317787969112,64.4248046875,83,text/html
https://www.foxnews.com/video/6345954756112,62.1494140625,78,text/html
https://www.foxnews.com/video/6341671324112,62.4716796875,77,text/html
https://www.foxnews.com/video/6309283006112,59.2451171875,77,text/html
https://www.foxnews.com/video/6305329003112,64.796875,79,text/html
https://www.foxnews.com/video/6305324866112,58.697265625,77,text/html
https://www.foxnews.com/video/6341671336112,64.912109375,80,text/html
https://www.foxnews.com/video/6328967251112,63.1943359375,77,text/html
https://www.foxnews.com/video/929675979001,56.0126953125,73,text/html
https://www.foxnews.com/video/929675996001,55.71484375,73,text/html
https://www.foxnews.com/video/6343731203112,59.0244140625,79,text/html
https://www.foxnews.com/video/6344557389112,61.94921875,75,text/html
https://www.foxnews.com/video/6266720711001,62.763671875,84,text/html
https://www.foxnews.com/video/6249090268001,63.83203125,79,text/html
https://www.foxnews.com/video/6261262158001,63.1005859375,84,text/html
https://www.foxnews.com/video/6267033513001,63.98046875,80,text/html
https://www.foxnews.com/video/6346090762112,63.6279296875,78,text/html
https://www.foxnews.com/video/6267838927001,63.5380859375,80,text/html
https://www.foxnews.com/video/6330586732112,64.4765625,81,text/html
